UNIPROT	Genes	R_Ctrl_1	R_Ctrl_2	R_Ctrl_3	R_Ima_1	R_Ima_2	R_Ima_3	S_Ctrl_1	S_Ctrl_2	S_Ctrl_3	S_Ima_1	S_Ima_2	S_Ima_3
Q9UJA5	TRMT6	1320000	1300000	1230000	1320000	1310000	1210000	499618	505459	542967	365686	408284	405865
Q96FX7	TRMT61A	683703	709261	746401	661557	742111	721005	365490	428489	391895	274116	292639	280258
Q9BVS5	TRMT61B	NA	NA	NA	NA	NA	7703.91	218814	280247	259130	246578	259249	227703
O75648	TRMU	NA	NA	NA	NA	NA	NA	121579	94420.7	115136	198949	94680.7	53384
Q9NX07	TRNAU1AP	NA	119787	112151	97838.6	142768	70311.8	99595.4	100764	139153	138432	137083	175895
Q96Q11	TRNT1	1860000	1810000	1790000	1870000	2090000	1830000	1410000	1390000	1390000	1380000	1410000	1420000
P10155	TROVE2	239450	293596	328880	321211	329660	291917	3060000	3370000	3200000	4400000	4500000	4100000
Q8TEL6	TRPC4AP	NA	206184	NA	157409	138827	NA	266927	244406	267536	191867	179789	20872.9
Q9NZQ8	TRPM5	NA	NA	NA	NA	NA	NA	18278.7	59519.8	NA	NA	19855.8	76323
Q86TN4	TRPT1	NA	NA	NA	NA	NA	NA	104911	183910	161057	234922	238424	NA
Q9Y5S1	TRPV2	NA	421734	343462	NA	NA	438924	763655	687059	813216	730842	673048	819688
Q9Y4A5	TRRAP	405201	395151	400432	421008	382964	431485	406594	391338	417209	405669	405041	425465
Q8WWH5	TRUB1	505459	454586	539846	307290	486228	414251	262348	254805	188656	142960	166977	155946
O95900	TRUB2	NA	NA	NA	NA	NA	NA	255123	204121	286192	113439	166410	87900.1
Q92574	TSC1	NA	51983.4	NA	29860	38751.7	NA	38288.4	60106.4	48765.9	48852	27314.3	42281.8
P49815	TSC2	235778	245094	305975	411806	248781	320243	220565	155616	248794	206301	154327	159540
Q15714	TSC22D1	38661.6	49479.8	51230.8	74272.1	41636.8	163174	25234	35358.7	13646.8	83874.5	66549.7	132136
O75157	TSC22D2	76087.2	88784.7	91003	63807	62439.1	80646.1	197437	196199	239038	112727	130999	122424
Q9Y3Q8	TSC22D4	440339	808465	708582	464373	658635	460934	1010000	1120000	830725	1000000	840432	1050000
Q8WW01	TSEN15	1160000	1240000	1240000	1160000	981326	987425	906019	985659	1060000	998397	889161	1070000
Q8NCE0	TSEN2	NA	NA	79058.6	62687.9	39716.6	79081.3	67260.7	76642.7	63201.3	61719.9	60750.7	53407.5
Q9BSV6	TSEN34	488679	497441	540983	510630	547786	492482	924633	1030000	946635	868921	831674	787766
Q7Z6J9	TSEN54	NA	NA	NA	NA	NA	NA	324354	228513	282294	222246	249213	311696
P43897	TSFM	1730000	1640000	1400000	1310000	1540000	1500000	1520000	1610000	1530000	1800000	1810000	1850000
Q99816	TSG101	648009	595980	633837	570173	691969	605396	1060000	1210000	1140000	1270000	1250000	1190000
Q15631	TSN	2470000	2390000	2640000	2760000	2380000	2590000	3070000	3040000	3120000	3120000	2990000	2800000
Q99598	TSNAX	449937	479831	421605	496762	431429	400317	479513	561608	482548	550005	548653	556984
O95857	TSPAN13	NA	NA	NA	NA	NA	NA	84189.7	75101.9	97098.5	122214	138990	149830
Q8NG11	TSPAN14	160335	177139	172663	141291	137118	198651	204286	226411	253780	245337	271915	319557
O60637	TSPAN3	605605	594172	558829	491027	471235	565318	548854	608089	546593	373904	264232	415478
B1AH88 ; P30536	TSPO	NA	NA	NA	NA	NA	NA	328071	523583	440636	857370	691337	833710
Q9H0U9	TSPYL1	NA	136804	92400.5	119344	NA	80671.4	309931	345890	349083	164753	134998	150341
Q2NL82	TSR1	976813	892267	969507	857972	939053	912380	986821	1030000	1060000	836921	813329	720982
Q969E8	TSR2	NA	NA	NA	NA	NA	NA	434519	451867	377833	308797	325361	243484
Q53HC9	TSSC1	357451	470587	558672	525554	525957	514586	502693	475143	496329	522740	561270	523093
Q9Y5U2	TSSC4	NA	NA	NA	NA	NA	NA	494077	672201	682671	696814	588866	230073
Q16762	TST	NA	NA	NA	NA	NA	NA	1060000	1130000	1030000	1920000	2170000	1900000
Q13630	TSTA3	1510000	1460000	1610000	1410000	1690000	1450000	1230000	1280000	1320000	1230000	1260000	1310000
Q99614	TTC1	762352	769763	679300	609182	725526	822482	1430000	1530000	1340000	1150000	889802	920091
Q96N46	TTC14	NA	NA	NA	NA	NA	NA	19157.9	NA	33462.1	NA	NA	10013.8
Q6DKK2	TTC19	NA	NA	NA	NA	NA	NA	514548	367659	376496	343221	409908	494898
Q7Z4L5	TTC21B	NA	NA	NA	NA	NA	NA	20101.1	20306.4	27130.3	26841.4	27996.1	NA
Q6P3X3	TTC27	1000000	956594	807797	949475	979105	868078	719317	677248	733684	519951	521366	589209
Q6PID6	TTC33	NA	NA	NA	NA	NA	NA	111795	132333	NA	116512	75918.1	83258.5
Q6PGP7	TTC37	226214	260065	195598	236269	233439	272316	NA	NA	NA	NA	NA	NA
Q5R3I4	TTC38	NA	NA	NA	NA	NA	NA	337542	367147	359726	318443	316120	316040
Q8N584	TTC39C	399421	339811	407190	495726	395379	495421	NA	NA	NA	NA	NA	NA
O95801	TTC4	477619	543809	424333	355734	497576	385132	540001	524147	513356	274772	274149	298239
Q8N0Z6	TTC5	172286	201526	229317	220616	138380	167518	102535	157640	189135	140342	106497	177666
Q9ULT0	TTC7A	186071	251421	228466	258061	192687	278431	20849	NA	NA	15307.1	NA	NA
Q86TV6	TTC7B	NA	NA	NA	NA	NA	NA	49933.1	55202.1	37442.8	50024.2	96616	103780
Q8N5M4	TTC9C	175560	125125	143814	86134	154432	437816	149333	174605	119873	206164	137670	112105
P43699 ; Q15361	TTF1	273909	304163	175422	165809	115159	231682	NA	NA	NA	28810.2	51724.1	NA
O00358 ; Q9UNY4	TTF2	492939	844865	540986	232543	594517	500104	767858	774757	761603	674100	649841	709237
O43156	TTI1	171619	149691	319644	476321	270952	275625	440582	457318	455128	391657	406771	303326
Q6NXR4	TTI2	NA	NA	NA	NA	NA	NA	277809	266005	250121	266670	195381	257230
P33981	TTK	65199	160000	146734	112219	176125	70946.3	217554	158544	156612	159340	121818	149928
Q8NG68	TTL	NA	NA	NA	NA	NA	NA	157010	150111	167360	147638	143807	120703
Q14166	TTLL12	1500000	1930000	1980000	1690000	1860000	1640000	2250000	2410000	2410000	2630000	2690000	2450000
Q6EMB2	TTLL5	NA	NA	NA	NA	NA	NA	50951.4	73681.9	125357	93724.5	114916	105020
Q8WZ42	TTN	337888	349789	298071	269949	328294	499301	337226	308818	261754	322992	242895	387217
Q9BTX7	TTPAL	645085	488373	737238	553427	596331	595365	151900	NA	NA	224612	NA	152077
Q9C0H2	TTYH3	89859.6	57801	67088.2	237200	56637.9	116235	NA	NA	NA	19634.9	33750.5	70355.9
Q9BQE3	TUBA1C	3490000	8160000	7130000	5660000	8020000	4180000	18300000	18100000	18200000	17900000	25800000	17800000
P68366	TUBA4A	9260000	8730000	7430000	8280000	8250000	7820000	3360000	3480000	3390000	3460000	3520000	3920000
Q9H853	TUBA4B	7870000	11800000	5930000	8750000	4340000	11400000	26000000	26000000	22000000	20600000	21400000	23700000
Q9NY65	TUBA8	6860000	7020000	6850000	6410000	7170000	6510000	NA	NA	4080000	NA	2560000	NA
A6NHL2	TUBAL3	NA	NA	246438	NA	203518	219493	491726	336419	584455	228184	142670	334886
P07437	TUBB	125000000	129000000	123000000	113000000	130000000	133000000	267000000	312000000	310000000	314000000	302000000	266000000
Q9H4B7	TUBB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	149545	158280	316301
Q13885	TUBB2A	217127	207253	171495	204998	212761	248091	1030000	1020000	962201	1430000	1430000	1830000
Q9BVA1	TUBB2B	63435.1	85504.3	96943.8	108706	103839	121271	320915	251701	295620	234650	NA	66604.8
Q13509	TUBB3	3140000	2820000	1950000	4000000	3470000	3980000	2690000	3190000	3080000	2360000	2600000	5740000
P04350	TUBB4A	7640000	5130000	327917	9750000	2010000	6080000	1920000	3610000	2690000	3760000	1740000	4710000
P68371	TUBB4B	14800000	15700000	12300000	9060000	13100000	13700000	11000000	13800000	13000000	12800000	18200000	16200000
Q9BUF5	TUBB6	1710000	1660000	1580000	1230000	1750000	1710000	2990000	2670000	2660000	3620000	3580000	3520000
Q9UJT0	TUBE1	134391	133777	46026.7	125278	120574	121668	NA	22456.1	38523	70079.6	25552.6	40057.9
P23258	TUBG1	541758	633754	521979	439959	666783	469402	804892	788117	621277	798094	626546	486766
Q9BSJ2	TUBGCP2	600996	572137	591379	573895	486840	581042	766105	736379	744260	815967	797711	806423
Q96CW5	TUBGCP3	612509	449035	438864	456663	401209	493483	542464	529643	501998	531418	595727	570709
Q9UGJ1	TUBGCP4	475755	455457	360658	525661	419945	514054	582858	590513	629492	670389	615149	656186
Q96RT8	TUBGCP5	NA	NA	NA	NA	NA	NA	35627.4	50370.5	54830.4	35417.5	30332.9	NA
Q96RT7	TUBGCP6	NA	NA	NA	NA	NA	NA	83285.1	112364	81510.3	107938	81584	90028.8
P49411	TUFM	4800000	5220000	4990000	4780000	5300000	4960000	19200000	19800000	19200000	23200000	24200000	22500000
Q9NNX1	TUFT1	NA	68162.4	61316.9	44526	51616.6	NA	79086	NA	NA	301962	NA	119193
O75896	TUSC2	287026	228698	260618	204499	309838	264458	120056	NA	67835.3	NA	NA	NA
Q13454	TUSC3	75294.9	NA	97642.6	66485.4	58318.6	NA	310181	280411	340013	298003	230259	261138
Q9H6E5	TUT1	1030000	910410	998630	1200000	989119	769659	303540	283577	271476	197600	179785	186880
Q12792	TWF1	676566	868021	845290	833936	948037	1010000	315072	331279	299927	301773	298445	257746
Q6IBS0	TWF2	11100000	11100000	11000000	9740000	11000000	11500000	8480000	9090000	9090000	9510000	9910000	7660000
Q3B726	TWISTNB	318947	301655	323757	366065	288476	269176	449272	443496	484741	306967	261601	331249
Q9GZX9	TWSG1	NA	116763	69279.8	55106.5	114175	212597	185033	235751	201453	215216	152128	126537
P40222	TXLNA	524685	448346	562952	380203	502548	520543	653592	637493	524763	332058	324025	387941
Q9NUQ3	TXLNG	219823	274499	275901	275108	300749	292652	607237	640589	649256	387098	333377	392364
P10599	TXN	19000000	19400000	22400000	23300000	23600000	21300000	15900000	18600000	14600000	17300000	13800000	13300000
Q99757	TXN2	325532	326961	454534	467623	581298	750999	585719	612212	436465	844797	740765	501502
O95881	TXNDC12	1620000	1550000	1520000	1180000	1830000	1900000	3880000	4350000	3480000	4450000	3780000	3420000
Q96J42	TXNDC15	210847	211981	242258	205939	189719	201987	78916.2	142667	97764.7	143086	138368	125596
Q9BRA2	TXNDC17	2220000	967420	1910000	1100000	2120000	1870000	2300000	2620000	2540000	2320000	2360000	2280000
Q8NBS9	TXNDC5	1160000	1310000	1340000	1400000	1430000	1280000	2760000	2810000	2580000	2490000	2400000	2390000
O14530	TXNDC9	429487	431144	328667	156748	370149	334377	442050	466939	424476	353154	349209	303259
Q9H3M7	TXNIP	961344	920431	1050000	963618	833165	905468	679178	748472	804506	977336	1030000	962313
O43396	TXNL1	6380000	6280000	6220000	6060000	6180000	6290000	3580000	3810000	3890000	3470000	3600000	3090000
P83876	TXNL4A	674529	843833	868093	897759	850138	782535	848000	1020000	842655	930285	788362	945715
Q9NX01	TXNL4B	44001.3	53665	48496.9	NA	54071.5	58942.2	75628.4	112992	106555	127244	145868	98832.7
Q16881	TXNRD1	1200000	1130000	1080000	1160000	1200000	1140000	2400000	2560000	2490000	2460000	2650000	2780000
Q9NNW7	TXNRD2	NA	NA	NA	NA	NA	NA	2930000	3010000	2940000	3740000	3870000	3480000
P29597	TYK2	NA	NA	56503.7	NA	NA	NA	148538	170762	137038	186668	214521	248830
P04818	TYMS	1770000	1820000	1710000	1870000	1890000	1860000	2280000	2470000	2450000	843215	840176	758121
O43914	TYROBP	NA	NA	NA	NA	NA	NA	54283.1	76296.4	165126	NA	76787	83913
Q9NV66	TYW1	NA	NA	81812.3	81819	68316.3	126176	49949.2	42240.7	41712.4	25744.8	27370.5	NA
Q6IPR3	TYW3	NA	NA	54290.5	NA	38781.3	21341.3	133206	146283	152364	66498.3	78631.2	101665
A2RUC4	TYW5	136521	142957	103620	166505	148334	102523	48866.1	NA	NA	NA	NA	NA
Q01081	U2AF1	4650000	4220000	4710000	5470000	4780000	4830000	5150000	5710000	5260000	5470000	5550000	5010000
P26368	U2AF2	11000000	10900000	10200000	10000000	11100000	11100000	10600000	11400000	10900000	11400000	11400000	11100000
O15042	U2SURP	1940000	2050000	2010000	1850000	2000000	1890000	2330000	2270000	2330000	2250000	2220000	2190000
Q16222	UAP1	391956	404206	400254	339501	399546	360265	2600000	2680000	2820000	1950000	1920000	1890000
Q3KQV9	UAP1L1	653905	637042	759113	665469	809718	679361	98579.9	122614	111212	207738	136490	150404
P22314	UBA1	9670000	9800000	9090000	9010000	9300000	9590000	6090000	6410000	6150000	7490000	7690000	7390000
Q9UBT2	UBA2	4750000	5060000	4890000	4540000	5250000	4520000	3880000	4090000	4090000	4120000	4640000	4570000
Q8TBC4	UBA3	1740000	1680000	1770000	1500000	1860000	1620000	2170000	2230000	2130000	2300000	2490000	2440000
Q9GZZ9	UBA5	719908	525668	704978	808279	715058	668524	673892	708393	698113	430547	518659	607975
A0AVT1	UBA6	846657	850638	867602	969189	885282	827746	1920000	1950000	1840000	2090000	2080000	2090000
P41226	UBA7	NA	NA	NA	NA	NA	NA	219641	NA	NA	125897	127276	NA
Q9BSL1	UBAC1	652095	360857	393896	360564	387137	442285	2510000	2550000	2540000	1820000	1950000	1890000
Q8NBM4	UBAC2	NA	94662.9	83186.7	74426.3	NA	30989.7	116969	80089.9	50083.4	40050	60591.4	66329.4
Q9NZ09	UBAP1	NA	NA	68108.7	NA	NA	NA	233009	236387	219563	237089	181862	217716
Q5T6F2	UBAP2	2190000	2040000	2190000	2080000	2020000	2220000	797791	865323	987637	502145	524864	699754
Q14157	UBAP2L	2060000	1950000	1950000	1910000	2070000	2060000	1550000	1640000	1580000	1270000	1150000	1250000
Q8TF42	UBASH3B	742994	732589	809951	728620	756092	663099	NA	NA	NA	NA	NA	NA
P49459	UBE2A	1150000	1130000	1380000	1090000	1420000	1340000	2180000	2420000	2040000	1770000	1830000	1540000
P63146	UBE2B	131630	120207	188510	141979	173291	272748	NA	NA	124116	192827	151214	NA
O00762	UBE2C	2090000	1580000	1900000	1780000	1830000	4100000	NA	NA	NA	NA	NA	NA
P62837	UBE2D2	1060000	992241	1090000	1060000	682737	887547	719357	931278	825443	813146	871020	787626
P61077	UBE2D3	465203	574962	365479	208598	343208	381521	154496	247015	247153	389260	371508	203500
P51965	UBE2E1	3960000	4220000	3660000	2650000	3450000	3070000	1820000	1910000	1940000	1200000	1080000	1990000
Q969M7	UBE2F	205491	206561	279241	245648	246496	268742	112153	93601.7	109177	175408	187687	158086
P62253	UBE2G1	806407	836408	774172	698577	966921	830742	621145	712266	631342	623880	655807	687503
P60604	UBE2G2	887734	867546	860524	726264	890036	644535	1410000	1660000	1580000	995356	1220000	953075
P62256	UBE2H	343806	328441	407118	375170	364840	319462	446564	381992	274468	408718	408088	398476
P63279	UBE2I	1900000	1870000	2360000	1560000	1910000	4310000	2740000	2870000	1950000	3170000	3350000	2590000
Q9Y385	UBE2J1	784052	760507	779847	798310	690794	866638	290870	293788	296102	260690	264982	233178
Q8N2K1	UBE2J2	NA	NA	150626	NA	105899	NA	199930	168378	152598	NA	92146.4	NA
P61086	UBE2K	8970000	8350000	8340000	7800000	8700000	8070000	8570000	9320000	8580000	8520000	9660000	8480000
P68036	UBE2L3	7620000	5190000	3740000	4140000	3350000	8570000	18000000	13100000	9870000	14600000	11100000	13900000
O14933	UBE2L6	NA	NA	NA	NA	NA	NA	418766	373857	242106	452121	433012	471811
P61081	UBE2M	3440000	2990000	3080000	2600000	3200000	3200000	2840000	2600000	2670000	2650000	2850000	3370000
P61088	UBE2N	7180000	6660000	5900000	5620000	7190000	6740000	8220000	8720000	8000000	7360000	8200000	8310000
Q9C0C9	UBE2O	589068	634892	575050	607091	590214	583666	824846	812124	816846	651962	649887	640003
Q7Z7E8	UBE2Q1	233674	232510	260462	218356	287272	186743	151617	233849	169267	77661.9	107003	NA
Q712K3	UBE2R2	726122	648225	608491	575141	625395	735759	821897	822392	827179	561177	702955	641297
Q16763	UBE2S	1190000	1080000	1110000	1100000	1190000	1160000	1360000	1370000	1340000	237380	266693	259434
Q9NPD8	UBE2T	530477	481400	385078	444893	516593	508543	1050000	1050000	970344	262617	245543	325202
Q15819	UBE2V2	5170000	4970000	5260000	4000000	5750000	6910000	5020000	5560000	4670000	5410000	5460000	5140000
Q9H832	UBE2Z	977203	1090000	1150000	1070000	1230000	993883	871852	880640	815497	928012	932705	748206
Q05086	UBE3A	1070000	1070000	1020000	1010000	954182	966349	654479	693430	673673	631494	594722	569725
Q7Z3V4	UBE3B	31987	22876.6	41449.8	32672.1	49484.7	28621.8	17090.2	19536	17122.8	52889.2	37510.6	30343.7
Q15386	UBE3C	651768	614875	616518	633674	590419	607573	502193	485574	465144	479317	461105	531468
Q14139	UBE4A	1120000	1080000	1090000	1220000	1080000	1060000	1600000	1550000	1590000	1700000	1700000	1670000
O95155	UBE4B	537399	575946	586659	626712	523676	605060	482354	515704	572305	501131	545311	563806
O14562	UBFD1	1200000	1240000	1220000	1100000	1240000	1290000	1580000	1500000	1340000	1610000	1570000	1700000
P11441	UBL4A	504088	445577	406438	509437	496100	501730	783374	725016	662154	690780	738153	746379
Q9BZL1	UBL5	597715	612321	843128	726687	808811	1240000	1140000	944771	1060000	737797	634410	641030
Q96S82	UBL7	571631	533211	510952	607723	525778	536887	432591	363718	276577	365941	455743	380210
Q8WVY7	UBLCP1	NA	NA	NA	NA	NA	NA	1350000	1490000	1320000	1610000	1650000	1530000
Q9NPG3	UBN1	NA	NA	143733	NA	NA	121609	280621	199151	186557	170254	92021.2	158190
Q6ZU65	UBN2	53258.6	46308.4	66273.8	104500	63950	NA	88465	76664.2	82959.5	100434	87308.8	110148
Q9NZI7	UBP1	544745	422906	504895	464058	500553	363835	515563	547411	590983	608934	543370	512596
Q9UMX0	UBQLN1	961780	934456	1190000	924193	1180000	1080000	1460000	1350000	1430000	1280000	1430000	1260000
Q9UHD9	UBQLN2	1110000	1190000	1180000	1100000	1270000	1090000	722901	814800	810682	763170	660165	652017
Q9NRR5	UBQLN4	569778	569372	594527	569877	575059	485116	671931	716477	685862	726325	724551	774900
Q8IWV7	UBR1	375372	432367	419644	467824	321862	431618	295479	291398	272870	328204	357829	318147
Q8IWV8	UBR2	499887	585132	675980	620750	567090	592332	353298	333253	416068	342803	297473	318098
Q6ZT12	UBR3	85119.2	89763.4	102925	127224	53675.3	106182	329592	333087	365055	234631	254815	287827
Q5T4S7	UBR4	852800	879882	914097	920326	811927	849513	1680000	1620000	1730000	1590000	1630000	1710000
O95071	UBR5	685694	732763	778623	761532	662995	695403	838442	826422	843996	838543	837570	835253
Q8N806	UBR7	1450000	1280000	1420000	1600000	1340000	1470000	624626	890248	761699	780057	680698	771342
P17480	UBTF	3230000	3410000	3510000	3420000	3530000	3560000	2890000	3010000	2880000	3530000	3590000	3300000
Q04323	UBXN1	2000000	2150000	2380000	1920000	2910000	3350000	2050000	2080000	1720000	2240000	1720000	1700000
P68543	UBXN2A	NA	NA	NA	NA	NA	NA	879809	NA	NA	17311.5	25363.1	NA
Q92575	UBXN4	1330000	1320000	1300000	1350000	1220000	1170000	1110000	1010000	1030000	1200000	1210000	1070000
Q9BZV1	UBXN6	482969	220514	425759	340850	441171	304162	430135	347798	387733	707556	748471	657614
O94888	UBXN7	584031	572305	745925	762758	713672	714290	1130000	1130000	1050000	1290000	1300000	1390000
O00124	UBXN8	NA	NA	NA	NA	NA	NA	165015	188824	171453	121970	121598	158885
P15374	UCHL3	2760000	2740000	2710000	2380000	2830000	2670000	1170000	1110000	1130000	1010000	1140000	956492
Q9Y5K5	UCHL5	2920000	2830000	2850000	2700000	2960000	2850000	2200000	2380000	2400000	2020000	2000000	2030000
Q9HA47	UCK1	232458	177617	199034	214119	233063	209782	NA	NA	NA	9396.66	NA	267714
Q9BZX2	UCK2	8380000	6660000	7160000	7160000	7580000	7830000	5420000	6080000	5670000	2790000	2840000	2750000
Q9NWZ5	UCKL1	757990	1000000	773743	1090000	898886	826421	1810000	1810000	1830000	1130000	783028	1430000
Q8IX04	UEVLD	373785	346420	NA	343127	NA	340318	370043	251895	337048	195233	193822	291880
Q9Y3C8	UFC1	1240000	1130000	1170000	1010000	1360000	1190000	1360000	1490000	1310000	1290000	1340000	1230000
Q92890	UFD1L	2890000	2740000	2780000	2830000	2970000	2930000	7090000	7580000	7580000	5510000	5060000	5580000
O94874	UFL1	484610	548335	433200	502875	527042	418425	1380000	1260000	1330000	1440000	1360000	1470000
P61960	UFM1	5560000	4440000	4480000	4820000	5410000	7140000	6520000	5830000	6550000	5010000	5450000	7530000
Q9NUQ7	UFSP2	443551	329487	310930	321802	300689	363363	317414	287052	291442	284335	298241	288634
Q16739	UGCG	286035	233884	216818	158487	190580	181785	NA	NA	306668	NA	77215	NA
O60701	UGDH	1170000	922898	1230000	1000000	1040000	1090000	1960000	2040000	2070000	2450000	2390000	2330000
Q9NYU2	UGGT1	2860000	2940000	2800000	2800000	2510000	2490000	2830000	2790000	2860000	3470000	3560000	3510000
Q16851	UGP2	600832	613031	592551	588317	710077	588994	1800000	1780000	1710000	1730000	1790000	1790000
Q16880	UGT8	82528.7	81713.2	73657.1	49242.3	79052.4	95555.5	61398.9	107686	NA	150597	108800	125960
Q96T88	UHRF1	1220000	1030000	1480000	1740000	1390000	1740000	748898	767352	786402	409948	441325	416856
Q6BDS2	UHRF1BP1	NA	NA	NA	NA	NA	NA	123252	102419	144061	95482.5	104011	166214
A0JNW5	UHRF1BP1L	175256	145767	97890.3	118234	116197	102068	80514	71639.6	64506.3	NA	NA	65740.1
Q96PU4	UHRF2	483782	563888	561756	513229	512248	548712	56524.1	211742	111254	74678.4	96758.1	44540.3
Q96RL1	UIMC1	NA	NA	NA	NA	NA	NA	82975.5	57753.4	114740	60001.9	100010	97786.2
C9J7I0	UMAD1	NA	NA	NA	NA	NA	NA	57015.6	NA	NA	80153.6	NA	61111.7
P11172	UMPS	5150000	5020000	5230000	4840000	5480000	5130000	1190000	1290000	1180000	922305	881744	1020000
Q13432	UNC119	415607	445730	453733	390256	449774	360415	30617.9	NA	NA	NA	93969.4	NA
A6NIH7	UNC119B	2470000	2010000	2250000	2400000	1800000	1910000	1580000	1730000	1670000	1710000	1920000	1790000
O14795	UNC13B	NA	NA	NA	NA	NA	NA	60330.7	67701.7	63767.6	102470	83710.3	58138.5
Q70J99	UNC13D	530642	516788	631125	509450	502228	602174	1510000	1510000	1470000	1600000	1650000	1530000
Q9H3U1	UNC45A	1050000	1030000	1090000	998578	1030000	1040000	1270000	1240000	1140000	1220000	1270000	1270000
Q8IZJ1	UNC5B	NA	NA	NA	NA	NA	NA	68915.8	74391.7	77915.6	71115.2	57743.8	54581.1
Q9H1C4	UNC93B1	NA	NA	NA	NA	NA	NA	NA	NA	NA	18912.1	13521.3	NA
P13051	UNG	NA	NA	NA	NA	NA	NA	97088.8	12699.8	47879.2	37918.9	23936.8	56095.2
Q9C0B0	UNK	57341.9	75425	108715	63361.7	113815	55383.6	88128.6	89978.8	96105.2	90894.9	103085	91189.8
Q92900	UPF1	2580000	2660000	2560000	2540000	2550000	2580000	2280000	2340000	2340000	2020000	2110000	2020000
Q9HAU5	UPF2	335778	361705	344241	411479	314311	313786	526843	532212	528969	622655	628347	566125
Q9BZI7	UPF3B	1330000	1090000	1370000	1400000	1330000	1180000	1110000	1140000	1270000	1030000	799839	614125
Q16831	UPP1	132632	128824	152929	151879	137849	148476	NA	NA	NA	NA	NA	NA
Q96BW1	UPRT	215185	197545	260342	243094	231287	197671	88214.2	84231.6	92635.4	77033.6	72912	89767.1
Q9NVA1	UQCC1	1070000	918781	878144	938513	992200	1320000	821180	1140000	1170000	1210000	1330000	1560000
